flaketype,frequencyghz,temperaturek,aeffum,max_dimension_mm,cabs,cbk,cext,csca,g,ar
9,60.000000,263.149994,509.299988,6.000000,2.088880e-09,2.251813e-08,4.546285e-08,4.337397e-08,3.809700e-01,-1.000000
9,60.000000,263.149994,553.599976,7.000000,2.711378e-09,2.923981e-08,6.301813e-08,6.030676e-08,4.232000e-01,-1.000000
9,60.000000,263.149994,592.099976,8.000000,3.335771e-09,3.692213e-08,8.070491e-08,7.736914e-08,4.502600e-01,-1.000000
9,60.000000,263.149994,632.700012,9.000000,4.107602e-09,4.721003e-08,1.044623e-07,1.003547e-07,4.694700e-01,-1.000000
9,60.000000,263.149994,671.599976,10.000000,4.952998e-09,5.772188e-08,1.315326e-07,1.265796e-07,4.832600e-01,-1.000000
10,60.000000,263.149994,33.340462,0.074890,3.673743e-13,8.968067e-15,3.733952e-13,6.020819e-15,5.814600e-04,-1.000000
10,60.000000,263.149994,48.006454,0.100630,1.035490e-12,7.598880e-14,1.086321e-12,5.083111e-14,1.021500e-03,-1.000000
10,60.000000,263.149994,76.205498,0.201260,4.177169e-12,1.215479e-12,4.993465e-12,8.162958e-13,2.465600e-03,-1.000000
10,60.000000,263.149994,94.228920,0.276730,8.155231e-12,4.445451e-12,1.116170e-11,3.006467e-12,3.982800e-03,-1.000000
10,60.000000,263.149994,114.152267,0.368980,1.511159e-11,1.444991e-11,2.498075e-11,9.869158e-12,6.349600e-03,-1.000000
10,60.000000,263.149994,111.483665,0.525530,1.446640e-11,1.237449e-11,2.297366e-11,8.507260e-12,1.000400e-02,-1.000000
10,60.000000,263.149994,124.619125,0.621090,2.052785e-11,2.407509e-11,3.726091e-11,1.673306e-11,1.359600e-02,-1.000000
10,60.000000,263.149994,142.455444,0.759100,3.131728e-11,5.316400e-11,6.894429e-11,3.762702e-11,1.974700e-02,-1.000000
10,60.000000,263.149994,154.092682,0.853990,4.017203e-11,8.418485e-11,1.006020e-10,6.042999e-11,2.463000e-02,-1.000000
10,60.000000,263.149994,168.439499,0.975990,5.332105e-11,1.407824e-10,1.564388e-10,1.031178e-10,3.167700e-02,-1.000000
10,60.000000,263.149994,168.975510,1.072610,5.474453e-11,1.408344e-10,1.593808e-10,1.046362e-10,3.724600e-02,-1.000000
10,60.000000,263.149994,204.698303,1.430140,1.006050e-10,4.007301e-10,4.219707e-10,3.213657e-10,6.413000e-02,-1.000000
10,60.000000,263.149994,253.873230,2.075560,2.001400e-10,1.093120e-09,1.250225e-09,1.050085e-09,1.270800e-01,-1.000000
10,60.000000,263.149994,332.668030,3.113340,4.739490e-10,2.963360e-09,4.627260e-09,4.153311e-09,2.525700e-01,-1.000000
10,60.000000,263.149994,363.648468,3.558180,6.299390e-10,3.849591e-09,6.935561e-09,6.305622e-09,3.052400e-01,-1.000000
10,60.000000,263.149994,402.998627,4.151120,8.751284e-10,5.193978e-09,1.090604e-08,1.003091e-08,3.668600e-01,-1.000000
10,60.000000,263.149994,455.084015,4.981350,1.291953e-09,7.665281e-09,1.836770e-08,1.707574e-08,4.322400e-01,-1.000000
10,60.000000,263.149994,528.088623,6.226810,2.083413e-09,1.294404e-08,3.422299e-08,3.213958e-08,4.953500e-01,-1.000000
10,60.000000,263.149994,639.733521,8.302410,3.864246e-09,2.743764e-08,7.520655e-08,7.134231e-08,5.446100e-01,-1.000000
10,60.000000,263.149994,838.288391,12.453620,9.256154e-09,4.106732e-08,2.212269e-07,2.119707e-07,5.945300e-01,-1.000000
0,60.000000,253.149994,25.000000,0.120900,1.349844e-13,1.671985e-15,1.361247e-13,1.140261e-15,6.004000e-04,-1.000000
0,60.000000,253.149994,50.000000,0.241700,1.082436e-12,1.065128e-13,1.155260e-12,7.282448e-14,1.933900e-03,-1.000000
0,60.000000,253.149994,100.000000,0.483500,8.740226e-12,6.693171e-12,1.338004e-11,4.639818e-12,7.184900e-03,-1.000000
0,60.000000,253.149994,200.000000,0.966900,7.247403e-11,3.996637e-10,3.645667e-10,2.920927e-10,2.705200e-02,-1.000000
0,60.000000,253.149994,500.000000,2.417400,1.372955e-09,6.889378e-08,6.669295e-08,6.531999e-08,1.275500e-01,-1.000000
0,60.000000,253.149994,750.000000,3.626000,5.548131e-09,5.870539e-07,6.780885e-07,6.725404e-07,2.101600e-01,-1.000000
0,60.000000,253.149994,1000.000000,4.834700,1.445353e-08,1.882449e-06,2.929286e-06,2.914833e-06,3.154000e-01,-1.000000
1,60.000000,253.149994,25.000000,0.082600,1.220744e-13,1.525767e-15,1.231027e-13,1.028263e-15,4.190100e-04,-1.000000
1,60.000000,253.149994,50.000000,0.165200,9.789988e-13,9.749492e-14,1.044780e-12,6.578103e-14,1.235700e-03,-1.000000
1,60.000000,253.149994,100.000000,0.330300,7.909587e-12,6.200875e-12,1.212498e-11,4.215389e-12,4.452900e-03,-1.000000
1,60.000000,253.149994,200.000000,0.660700,6.575479e-11,3.871411e-10,3.373643e-10,2.716095e-10,1.700300e-02,-1.000000
1,60.000000,253.149994,500.000000,1.651700,1.292530e-09,7.949473e-08,6.993554e-08,6.864301e-08,9.613100e-02,-1.000000
1,60.000000,253.149994,750.000000,2.477600,5.467196e-09,6.609575e-07,7.640676e-07,7.586004e-07,1.975300e-01,-1.000000
1,60.000000,253.149994,1000.000000,3.303500,1.532249e-08,1.819047e-06,3.393477e-06,3.378154e-06,3.498600e-01,-1.000000
2,60.000000,253.149994,25.000000,0.065800,1.138160e-13,1.431907e-15,1.147727e-13,9.567523e-16,2.927400e-04,-1.000000
2,60.000000,253.149994,50.000000,0.131600,9.127897e-13,9.155933e-14,9.740201e-13,6.123043e-14,1.036400e-03,-1.000000
2,60.000000,253.149994,100.000000,0.263200,7.374889e-12,5.840437e-12,1.130439e-11,3.929504e-12,3.769200e-03,-1.000000
2,60.000000,253.149994,200.000000,0.526500,6.132891e-11,3.688232e-10,3.158607e-10,2.545318e-10,1.446600e-02,-1.000000
2,60.000000,253.149994,500.000000,1.316200,1.213597e-09,7.998821e-08,6.744622e-08,6.623262e-08,8.708300e-02,-1.000000
2,60.000000,253.149994,750.000000,1.974300,5.265918e-09,6.575599e-07,7.559141e-07,7.506482e-07,1.986300e-01,-1.000000
2,60.000000,253.149994,1000.000000,2.632400,1.647137e-08,1.378349e-06,3.530343e-06,3.513871e-06,3.946400e-01,-1.000000
3,60.000000,253.149994,25.000000,0.081100,1.364315e-13,1.700089e-15,1.375862e-13,1.154692e-15,4.560500e-04,-1.000000
3,60.000000,253.149994,50.000000,0.162300,1.094138e-12,1.085755e-13,1.167998e-12,7.385963e-14,1.373500e-03,-1.000000
3,60.000000,253.149994,100.000000,0.324600,8.837614e-12,6.890563e-12,1.356508e-11,4.727468e-12,5.005700e-03,-1.000000
3,60.000000,253.149994,200.000000,0.649200,7.339640e-11,4.262406e-10,3.765852e-10,3.031888e-10,1.927500e-02,-1.000000
3,60.000000,253.149994,500.000000,1.623000,1.432802e-09,7.961415e-08,7.502854e-08,7.359574e-08,1.159500e-01,-1.000000
3,60.000000,253.149994,750.000000,2.434400,5.924710e-09,5.346907e-07,7.598952e-07,7.539704e-07,2.512000e-01,-1.000000
3,60.000000,253.149994,1000.000000,3.245900,1.751501e-08,1.199078e-06,3.540811e-06,3.523296e-06,4.222600e-01,-1.000000
4,60.000000,253.149994,25.000000,0.126500,1.820533e-13,2.238328e-15,1.836042e-13,1.550906e-15,8.071400e-04,-1.000000
4,60.000000,253.149994,50.000000,0.252900,1.459348e-12,1.421026e-13,1.558238e-12,9.888948e-14,2.764500e-03,-1.000000
4,60.000000,253.149994,100.000000,0.505900,1.176715e-11,8.807241e-12,1.802018e-11,6.253026e-12,1.054500e-02,-1.000000
4,60.000000,253.149994,200.000000,1.011800,9.747231e-11,4.956278e-10,4.804827e-10,3.830104e-10,4.213400e-02,-1.000000
4,60.000000,253.149994,500.000000,2.529400,1.713189e-09,4.741555e-08,6.734420e-08,6.563101e-08,2.404800e-01,-1.000000
4,60.000000,253.149994,750.000000,3.794100,6.378513e-09,2.487584e-07,5.548829e-07,5.485044e-07,3.999300e-01,-1.000000
4,60.000000,253.149994,1000.000000,5.058800,1.654991e-08,8.405350e-07,2.351350e-06,2.334800e-06,4.961200e-01,-1.000000
5,60.000000,253.149994,18.700001,0.050000,4.963730e-14,2.590685e-16,4.981071e-14,1.734114e-16,2.850500e-04,-1.000000
5,60.000000,253.149994,36.500000,0.100000,3.680127e-13,1.426537e-14,3.775662e-13,9.553563e-15,6.546100e-04,-1.000000
5,60.000000,253.149994,59.500000,0.200000,1.755500e-12,2.863753e-13,1.948278e-12,1.927780e-13,1.766000e-03,-1.000000
5,60.000000,253.149994,82.199997,0.300000,4.646430e-12,1.973571e-12,5.980562e-12,1.334132e-12,3.443900e-03,-1.000000
5,60.000000,253.149994,89.900002,0.400000,6.591089e-12,3.540983e-12,9.000205e-12,2.409116e-12,5.449900e-03,-1.000000
5,60.000000,253.149994,112.400002,0.500000,1.295009e-11,1.339273e-11,2.213121e-11,9.181120e-12,8.402100e-03,-1.000000
5,60.000000,253.149994,133.699997,0.750000,2.366335e-11,3.914328e-11,5.117859e-11,2.751524e-11,1.600700e-02,-1.000000
5,60.000000,253.149994,202.899994,1.000000,7.793430e-11,4.248276e-10,3.866296e-10,3.086953e-10,3.007500e-02,-1.000000
5,60.000000,253.149994,276.700012,1.500000,2.107711e-10,2.445601e-09,2.155307e-09,1.944536e-09,6.292400e-02,-1.000000
5,60.000000,253.149994,309.799988,2.000000,3.055579e-10,3.995102e-09,3.848691e-09,3.543133e-09,1.025300e-01,-1.000000
5,60.000000,253.149994,385.600006,2.500000,6.022048e-10,1.208856e-08,1.263462e-08,1.203242e-08,1.453400e-01,-1.000000
5,60.000000,253.149994,435.500000,3.000000,8.902374e-10,2.011289e-08,2.343485e-08,2.254462e-08,1.905300e-01,-1.000000
5,60.000000,253.149994,512.099976,3.500000,1.494173e-09,4.473562e-08,5.619099e-08,5.469682e-08,2.283000e-01,-1.000000
5,60.000000,253.149994,533.599976,4.000000,1.704206e-09,4.920031e-08,6.478898e-08,6.308478e-08,2.565800e-01,-1.000000
5,60.000000,253.149994,655.000000,5.000000,3.342463e-09,1.435193e-07,1.907032e-07,1.873607e-07,2.913500e-01,-1.000000
5,60.000000,253.149994,763.099976,6.000000,5.574417e-09,3.255951e-07,4.236145e-07,4.180401e-07,3.016900e-01,-1.000000
5,60.000000,253.149994,852.700012,7.000000,8.027746e-09,5.467949e-07,7.303055e-07,7.222778e-07,3.084200e-01,-1.000000
5,60.000000,253.149994,934.900024,8.000000,1.089479e-08,8.066038e-07,1.136043e-06,1.125148e-06,3.216100e-01,-1.000000
5,60.000000,253.149994,1022.000000,9.000000,1.459541e-08,1.204627e-06,1.742518e-06,1.727922e-06,3.343200e-01,-1.000000
5,60.000000,253.149994,1086.199951,10.000000,1.791485e-08,1.579594e-06,2.297626e-06,2.279711e-06,3.416400e-01,-1.000000
6,60.000000,253.149994,19.400000,0.050000,5.528170e-14,3.225544e-16,5.549761e-14,2.159125e-16,2.935600e-04,-1.000000
6,60.000000,253.149994,40.599998,0.100000,4.910127e-13,2.633766e-14,5.086066e-13,1.759387e-14,7.442800e-04,-1.000000
6,60.000000,253.149994,59.000000,0.200000,1.728635e-12,2.725400e-13,1.911943e-12,1.833073e-13,1.764700e-03,-1.000000
6,60.000000,253.149994,72.400002,0.300000,3.470026e-12,9.788299e-13,4.131673e-12,6.616467e-13,3.346400e-03,-1.000000
6,60.000000,253.149994,96.500000,0.400000,8.255552e-12,5.445011e-12,1.195927e-11,3.703720e-12,5.806500e-03,-1.000000
6,60.000000,253.149994,98.800003,0.500000,9.121742e-12,6.359698e-12,1.349601e-11,4.374265e-12,8.188400e-03,-1.000000
6,60.000000,253.149994,137.000000,0.750000,2.489130e-11,4.381803e-11,5.580051e-11,3.090922e-11,1.765900e-02,-1.000000
6,60.000000,253.149994,177.500000,1.000000,5.573157e-11,1.966972e-10,1.989157e-10,1.431842e-10,3.108600e-02,-1.000000
6,60.000000,253.149994,188.199997,1.500000,7.144716e-11,2.495258e-10,2.706923e-10,1.992451e-10,6.351100e-02,-1.000000
6,60.000000,253.149994,305.399994,2.000000,2.930137e-10,3.445690e-09,3.417419e-09,3.124405e-09,1.112800e-01,-1.000000
6,60.000000,253.149994,366.700012,2.500000,5.272555e-10,8.156163e-09,9.090670e-09,8.563413e-09,1.627500e-01,-1.000000
6,60.000000,253.149994,392.100006,3.000000,6.505957e-10,9.341578e-09,1.188991e-08,1.123932e-08,2.127600e-01,-1.000000
6,60.000000,253.149994,477.700012,3.500000,1.200454e-09,2.409422e-08,3.381595e-08,3.261550e-08,2.610000e-01,-1.000000
6,60.000000,253.149994,497.600006,4.000000,1.361906e-09,2.559899e-08,3.815935e-08,3.679745e-08,2.963000e-01,-1.000000
6,60.000000,253.149994,568.400024,5.000000,2.073810e-09,4.742044e-08,6.930821e-08,6.723440e-08,3.331400e-01,-1.000000
6,60.000000,253.149994,677.500061,6.000000,3.632713e-09,1.250247e-07,1.706752e-07,1.670425e-07,3.391900e-01,-1.000000
6,60.000000,253.149994,751.599976,7.000000,5.099404e-09,2.033224e-07,2.797865e-07,2.746871e-07,3.407600e-01,-1.000000
6,60.000000,253.149994,879.400024,8.000000,8.491218e-09,4.339593e-07,6.375946e-07,6.291033e-07,3.500400e-01,-1.000000
6,60.000000,253.149994,966.299988,9.000000,1.162601e-08,6.489626e-07,1.009046e-06,9.974204e-07,3.613800e-01,-1.000000
6,60.000000,253.149994,984.200012,10.000000,1.219341e-08,6.417181e-07,1.004488e-06,9.922949e-07,3.598600e-01,-1.000000
7,60.000000,253.149994,20.500000,0.050000,6.408778e-14,4.413154e-16,6.438257e-14,2.947864e-16,3.048100e-04,-1.000000
7,60.000000,253.149994,41.400002,0.100000,5.159867e-13,2.941711e-14,5.356360e-13,1.964935e-14,7.671900e-04,-1.000000
7,60.000000,253.149994,62.500000,0.200000,2.044612e-12,3.805195e-13,2.299535e-12,2.549231e-13,1.847800e-03,-1.000000
7,60.000000,253.149994,77.500000,0.300000,4.253493e-12,1.455497e-12,5.232672e-12,9.791789e-13,3.551400e-03,-1.000000
7,60.000000,253.149994,103.300003,0.400000,1.012513e-11,8.096386e-12,1.560791e-11,5.482783e-12,6.172500e-03,-1.000000
7,60.000000,253.149994,106.400002,0.500000,1.132986e-11,9.668514e-12,1.792874e-11,6.598887e-12,8.725600e-03,-1.000000
7,60.000000,253.149994,147.600006,0.750000,3.101312e-11,6.669049e-11,7.773847e-11,4.672535e-11,1.882400e-02,-1.000000
7,60.000000,253.149994,190.500000,1.000000,6.915911e-11,2.955765e-10,2.837586e-10,2.145995e-10,3.280800e-02,-1.000000
7,60.000000,253.149994,201.500000,1.500000,8.791395e-11,3.660892e-10,3.794936e-10,2.915796e-10,6.629000e-02,-1.000000
7,60.000000,253.149994,327.399994,2.000000,3.635549e-10,5.025592e-09,4.987802e-09,4.624247e-09,1.188800e-01,-1.000000
7,60.000000,253.149994,393.799988,2.500000,6.567365e-10,1.157228e-08,1.328674e-08,1.263000e-08,1.770400e-01,-1.000000
7,60.000000,253.149994,421.600006,3.000000,8.129852e-10,1.265473e-08,1.729829e-08,1.648530e-08,2.365800e-01,-1.000000
7,60.000000,253.149994,512.500000,3.500000,1.493208e-09,3.071787e-08,4.841009e-08,4.691688e-08,2.936900e-01,-1.000000
7,60.000000,253.149994,534.200012,4.000000,1.696565e-09,3.146803e-08,5.422608e-08,5.252951e-08,3.376900e-01,-1.000000
7,60.000000,253.149994,610.900024,5.000000,2.592262e-09,5.899213e-08,9.734406e-08,9.475180e-08,3.830200e-01,-1.000000
7,60.000000,253.149994,727.700012,6.000000,4.540190e-09,1.618498e-07,2.381626e-07,2.336224e-07,3.849600e-01,-1.000000
7,60.000000,253.149994,808.400024,7.000000,6.390162e-09,2.656065e-07,3.895946e-07,3.832044e-07,3.823600e-01,-1.000000
7,60.000000,253.149994,945.400024,8.000000,1.063631e-08,5.588096e-07,8.790906e-07,8.684543e-07,3.923700e-01,-1.000000
7,60.000000,253.149994,1038.400024,9.000000,1.453542e-08,8.453693e-07,1.374718e-06,1.360183e-06,4.044600e-01,-1.000000
7,60.000000,253.149994,1057.800049,10.000000,1.524567e-08,8.712883e-07,1.361202e-06,1.345957e-06,4.021300e-01,-1.000000
8,60.000000,253.149994,21.200001,0.050000,6.998226e-14,5.345310e-16,7.033917e-14,3.569146e-16,3.127600e-04,-1.000000
8,60.000000,253.149994,42.200001,0.100000,5.423141e-13,3.281755e-14,5.642340e-13,2.191993e-14,7.916500e-04,-1.000000
8,60.000000,253.149994,65.699997,0.200000,2.384776e-12,5.144793e-13,2.729312e-12,3.445355e-13,1.953400e-03,-1.000000
8,60.000000,253.149994,81.300003,0.300000,4.936868e-12,1.946117e-12,6.245870e-12,1.309002e-12,3.678600e-03,-1.000000
8,60.000000,253.149994,108.400002,0.400000,1.176939e-11,1.084629e-11,1.911483e-11,7.345440e-12,6.401800e-03,-1.000000
8,60.000000,253.149994,112.199997,0.500000,1.336361e-11,1.328845e-11,2.242310e-11,9.059491e-12,9.000800e-03,-1.000000
8,60.000000,253.149994,155.699997,0.750000,3.667410e-11,9.181891e-11,1.009775e-10,6.430343e-11,1.941000e-02,-1.000000
8,60.000000,253.149994,201.000000,1.000000,8.211314e-11,4.084552e-10,3.793679e-10,2.972548e-10,3.404700e-02,-1.000000
8,60.000000,253.149994,214.000000,1.500000,1.062958e-10,5.160623e-10,5.210223e-10,4.147265e-10,7.042600e-02,-1.000000
8,60.000000,253.149994,346.899994,2.000000,4.386985e-10,6.942844e-09,6.946589e-09,6.507891e-09,1.255400e-01,-1.000000
8,60.000000,253.149994,417.500000,2.500000,7.928141e-10,1.563714e-08,1.843701e-08,1.764420e-08,1.878500e-01,-1.000000
8,60.000000,253.149994,446.799988,3.000000,9.787410e-10,1.662200e-08,2.379032e-08,2.281158e-08,2.512900e-01,-1.000000
8,60.000000,253.149994,544.000000,3.500000,1.809495e-09,3.875980e-08,6.646713e-08,6.465763e-08,3.167000e-01,-1.000000
8,60.000000,253.149994,567.000000,4.000000,2.052295e-09,3.872038e-08,7.375636e-08,7.170406e-08,3.654100e-01,-1.000000
8,60.000000,253.149994,648.299988,5.000000,3.130378e-09,7.267680e-08,1.305308e-07,1.274004e-07,4.154700e-01,-1.000000
8,60.000000,253.149994,772.499939,6.000000,5.490437e-09,2.041787e-07,3.170014e-07,3.115110e-07,4.167000e-01,-1.000000
8,60.000000,253.149994,857.599976,7.000000,7.699055e-09,3.341695e-07,5.132520e-07,5.055530e-07,4.121900e-01,-1.000000
8,60.000000,253.149994,1002.599976,8.000000,1.279885e-08,6.853422e-07,1.145745e-06,1.132946e-06,4.235000e-01,-1.000000
8,60.000000,253.149994,1102.300049,9.000000,1.752495e-08,1.025718e-06,1.780365e-06,1.762840e-06,4.367500e-01,-1.000000
8,60.000000,253.149994,1123.099976,10.000000,1.838317e-08,1.063349e-06,1.756485e-06,1.738101e-06,4.335200e-01,-1.000000
9,60.000000,253.149994,25.000000,0.050000,1.082102e-13,1.379154e-15,1.091311e-13,9.209384e-16,3.707400e-04,-1.000000
9,60.000000,253.149994,50.000000,0.100000,8.678649e-13,8.821255e-14,9.268028e-13,5.893785e-14,1.016000e-03,-1.000000
9,60.000000,253.149994,93.800003,0.200000,5.827576e-12,3.866683e-12,8.425814e-12,2.598237e-12,3.174200e-03,-1.000000
9,60.000000,253.149994,120.199997,0.300000,1.287755e-11,1.773329e-11,2.490314e-11,1.202559e-11,5.318900e-03,-1.000000
9,60.000000,253.149994,139.899994,0.400000,2.170870e-11,4.633250e-11,5.346565e-11,3.175695e-11,7.622400e-03,-1.000000
9,60.000000,253.149994,152.300003,0.500000,3.040872e-11,8.202228e-11,8.727076e-11,5.686204e-11,9.877800e-03,-1.000000
9,60.000000,253.149994,186.600006,0.750000,6.238010e-11,2.940727e-10,2.715863e-10,2.092062e-10,1.742000e-02,-1.000000
9,60.000000,253.149994,217.199997,1.000000,1.044046e-10,7.334984e-10,6.407371e-10,5.363325e-10,2.670600e-02,-1.000000
9,60.000000,253.149994,258.500000,1.500000,1.955104e-10,2.018678e-09,1.785591e-09,1.590081e-09,5.176000e-02,-1.000000
9,60.000000,253.149994,299.399994,2.000000,3.167588e-10,4.277065e-09,4.002234e-09,3.685475e-09,8.355300e-02,-1.000000
9,60.000000,253.149994,337.799988,2.500000,4.680360e-10,7.425321e-09,7.579631e-09,7.111595e-09,1.207400e-01,-1.000000
9,60.000000,253.149994,373.600006,3.000000,6.467348e-10,1.108723e-08,1.260359e-08,1.195685e-08,1.620500e-01,-1.000000
9,60.000000,253.149994,405.399994,3.500000,8.389653e-10,1.455443e-08,1.857191e-08,1.773295e-08,2.046300e-01,-1.000000
9,60.000000,253.149994,407.399994,4.000000,8.685899e-10,1.219209e-08,1.759382e-08,1.672523e-08,2.458300e-01,-1.000000
9,60.000000,253.149994,462.299988,5.000000,1.294978e-09,1.728144e-08,3.043349e-08,2.913851e-08,3.225700e-01,-1.000000
9,60.000000,253.149994,509.299988,6.000000,1.750784e-09,2.233278e-08,4.477680e-08,4.302601e-08,3.811100e-01,-1.000000
9,60.000000,253.149994,553.599976,7.000000,2.272528e-09,2.899904e-08,6.209403e-08,5.982150e-08,4.233400e-01,-1.000000
9,60.000000,253.149994,592.099976,8.000000,2.795761e-09,3.661765e-08,7.954041e-08,7.674465e-08,4.504000e-01,-1.000000
9,60.000000,253.149994,632.700012,9.000000,3.442453e-09,4.682284e-08,1.029847e-07,9.954225e-08,4.696000e-01,-1.000000
9,60.000000,253.149994,671.599976,10.000000,4.150973e-09,5.724823e-08,1.297032e-07,1.255523e-07,4.833900e-01,-1.000000
10,60.000000,253.149994,33.340462,0.074890,3.085351e-13,8.917162e-15,3.145220e-13,5.986945e-15,6.023900e-04,-1.000000
10,60.000000,253.149994,48.006454,0.100630,8.699073e-13,7.558028e-14,9.204618e-13,5.055454e-14,1.021100e-03,-1.000000
10,60.000000,253.149994,76.205498,0.201260,3.509070e-12,1.208899e-12,4.320915e-12,8.118442e-13,2.464400e-03,-1.000000
10,60.000000,253.149994,94.228920,0.276730,6.849769e-12,4.420915e-12,9.839499e-12,2.989730e-12,3.981500e-03,-1.000000
10,60.000000,253.149994,114.152267,0.368980,1.269015e-11,1.436657e-11,2.250199e-11,9.811848e-12,6.348700e-03,-1.000000
10,60.000000,253.149994,111.483665,0.525530,1.214553e-11,1.230138e-11,2.060281e-11,8.457282e-12,1.000700e-02,-1.000000
10,60.000000,253.149994,124.619125,0.621090,1.723315e-11,2.393162e-11,3.386619e-11,1.663304e-11,1.360000e-02,-1.000000
10,60.000000,253.149994,142.455444,0.759100,2.628836e-11,5.284114e-11,6.368650e-11,3.739814e-11,1.975400e-02,-1.000000
10,60.000000,253.149994,154.092682,0.853990,3.371876e-11,8.366834e-11,9.377577e-11,6.005701e-11,2.463900e-02,-1.000000
10,60.000000,253.149994,168.439499,0.975990,4.475271e-11,1.399087e-10,1.472198e-10,1.024671e-10,3.168900e-02,-1.000000
10,60.000000,253.149994,168.975510,1.072610,4.594307e-11,1.399439e-10,1.499155e-10,1.039725e-10,3.726400e-02,-1.000000
10,60.000000,253.149994,204.698303,1.430140,8.441756e-11,3.981165e-10,4.036902e-10,3.192727e-10,6.415800e-02,-1.000000
10,60.000000,253.149994,253.873230,2.075560,1.679071e-10,1.085538e-09,1.210906e-09,1.042998e-09,1.271500e-01,-1.000000
10,60.000000,253.149994,332.668030,3.113340,3.975302e-10,2.941777e-09,4.521637e-09,4.124107e-09,2.526700e-01,-1.000000
10,60.000000,253.149994,363.648468,3.558180,5.283628e-10,3.821139e-09,6.789117e-09,6.260754e-09,3.053500e-01,-1.000000
10,60.000000,253.149994,402.998627,4.151120,7.339507e-10,5.155188e-09,1.069190e-08,9.957954e-09,3.669800e-01,-1.000000
10,60.000000,253.149994,455.084015,4.981350,1.083492e-09,7.607885e-09,1.803431e-08,1.695082e-08,4.323600e-01,-1.000000
10,60.000000,253.149994,528.088623,6.226810,1.746983e-09,1.284716e-08,3.364563e-08,3.189865e-08,4.954600e-01,-1.000000
